_id,item_id,skill_tree_id,point_value
7486,3906,41,4
7487,3906,44,1
7488,3906,47,2
7489,3907,22,-2
7490,3907,41,3
7491,3907,44,3
7492,3907,47,1
7493,3908,17,2
7494,3908,22,-3
7495,3908,41,2
7496,3908,44,4
7497,3908,47,2
7498,3909,17,2
7499,3909,22,-1
7500,3909,41,2
7501,3909,44,1
7502,3909,47,2
7503,3910,37,3
7504,3910,92,3
7505,3910,114,-2
7506,3910,120,2
7507,3910,136,2
7508,3911,37,1
7509,3911,92,3
7510,3911,114,-2
7511,3911,131,2
7512,3911,136,4
7513,3912,37,4
7514,3912,92,1
7515,3912,114,-2
7516,3912,131,3
7517,3913,37,3
7518,3913,92,1
7519,3913,114,-2
7520,3913,120,2
7521,3913,136,4
7522,3914,37,4
7523,3914,92,2
7524,3914,114,-2
7525,3914,120,2
7526,3915,37,3
7527,3915,92,4
7528,3915,114,-2
7529,3915,120,2
7530,3915,136,2
7531,3916,37,1
7532,3916,92,2
7533,3916,114,-2
7534,3916,131,2
7535,3916,136,4
7536,3917,37,4
7537,3917,92,1
7538,3917,114,-2
7539,3917,131,3
7540,3918,37,3
7541,3918,92,1
7542,3918,114,-2
7543,3918,120,2
7544,3918,136,4
7545,3919,37,4
7546,3919,92,2
7547,3919,114,-2
7548,3919,120,2
7549,3920,50,1
7550,3920,82,3
7551,3920,102,4
7552,3920,114,-3
7553,3921,50,2
7554,3921,82,3
7555,3921,97,3
7556,3921,102,1
7557,3921,114,-2
7558,3922,82,4
7559,3922,102,2
7560,3922,114,-3
7561,3923,82,2
7562,3923,97,4
7563,3923,102,2
7564,3923,114,-2
7565,3924,50,3
7566,3924,82,3
7567,3924,97,3
7568,3924,102,1
7569,3924,114,-2
7570,3925,50,1
7571,3925,82,3
7572,3925,102,3
7573,3925,114,-3
7574,3926,50,2
7575,3926,82,3
7576,3926,97,3
7577,3926,102,1
7578,3926,114,-2
7579,3927,82,4
7580,3927,102,2
7581,3927,114,-3
7582,3928,82,2
7583,3928,97,4
7584,3928,102,2
7585,3928,114,-2
7586,3929,50,3
7587,3929,82,3
7588,3929,97,3
7589,3929,102,2
7590,3929,114,-2
7591,3930,17,3
7592,3930,100,1
7593,3930,111,4
7594,3930,123,2
7595,3930,135,-4
7596,3931,100,4
7597,3931,111,4
7598,3931,123,1
7599,3931,135,-1
7600,3932,17,2
7601,3932,100,1
7602,3932,111,2
7603,3932,123,3
7604,3932,135,-2
7605,3933,100,1
7606,3933,111,3
7607,3933,123,2
7608,3933,135,-2
7609,3934,100,3
7610,3934,111,2
7611,3934,123,2
7612,3934,135,-1
7613,3935,17,3
7614,3935,100,2
7615,3935,111,4
7616,3935,123,2
7617,3935,135,-4
7618,3936,100,4
7619,3936,111,4
7620,3936,123,1
7621,3936,135,-1
7622,3937,17,2
7623,3937,100,1
7624,3937,111,2
7625,3937,123,3
7626,3937,135,-2
7627,3938,100,1
7628,3938,111,3
7629,3938,123,2
7630,3938,135,-2
7631,3939,100,2
7632,3939,111,2
7633,3939,123,2
7634,3939,135,-1
7635,3940,29,2
7636,3940,36,2
7637,3940,41,3
7638,3940,112,-3
7639,3941,29,1
7640,3941,36,2
7641,3941,41,3
7642,3941,112,-3
7643,3942,29,3
7644,3942,36,3
7645,3942,41,4
7646,3942,112,-3
7647,3942,119,3
7648,3943,29,2
7649,3943,36,3
7650,3943,41,2
7651,3943,112,-2
7652,3944,29,2
7653,3944,36,5
7654,3944,41,3
7655,3944,112,-3
7656,3944,119,1
7657,3945,29,1
7658,3945,36,2
7659,3945,41,4
7660,3945,112,-3
7661,3946,29,1
7662,3946,36,2
7663,3946,41,3
7664,3946,112,-3
7665,3947,29,3
7666,3947,36,3
7667,3947,41,3
7668,3947,112,-3
7669,3947,119,3
7670,3948,29,3
7671,3948,36,3
7672,3948,41,2
7673,3948,112,-2
7674,3949,29,2
7675,3949,36,5
7676,3949,41,3
7677,3949,112,-3
7678,3949,119,1
7679,3950,21,3
7680,3950,54,2
7681,3950,80,2
7682,3950,100,-1
7683,3951,21,3
7684,3951,54,2
7685,3951,80,1
7686,3951,100,-1
7687,3952,21,2
7688,3952,45,4
7689,3952,80,5
7690,3952,100,-2
7691,3953,21,1
7692,3953,45,5
7693,3953,54,2
7694,3953,80,2
7695,3953,100,-2
7696,3954,21,1
7697,3954,45,1
7698,3954,80,5
7699,3954,100,-2
7700,3955,24,3
7701,3955,54,2
7702,3955,80,2
7703,3955,100,-1
7704,3956,24,3
7705,3956,54,2
7706,3956,80,1
7707,3956,100,-1
7708,3957,22,4
7709,3957,24,2
7710,3957,80,5
7711,3957,100,-2
7712,3958,22,5
7713,3958,24,1
7714,3958,54,2
7715,3958,80,2
7716,3958,100,-2
7717,3959,22,1
7718,3959,24,1
7719,3959,80,5
7720,3959,100,-2
7721,3960,81,3
7722,3960,94,5
7723,3960,111,2
7724,3960,121,-1
7725,3961,81,2
7726,3961,94,6
7727,3961,111,1
7728,3961,121,-1
7729,3962,81,3
7730,3962,94,4
7731,3962,111,2
7732,3962,121,-1
7733,3963,81,5
7734,3963,111,2
7735,3963,121,-2
7736,3964,81,5
7737,3964,111,3
7738,3964,121,-1
7739,3965,81,3
7740,3965,94,5
7741,3965,111,2
7742,3965,121,-1
7743,3966,81,2
7744,3966,94,6
7745,3966,111,1
7746,3966,121,-1
7747,3967,81,3
7748,3967,94,4
7749,3967,111,2
7750,3967,121,-1
7751,3968,81,5
7752,3968,111,2
7753,3968,121,-2
7754,3969,81,5
7755,3969,111,3
7756,3969,121,-1
7757,3970,93,3
7758,3970,94,2
7759,3970,111,-2
7760,3970,134,2
7761,3971,93,1
7762,3971,94,2
7763,3971,111,-2
7764,3971,134,3
7765,3972,11,2
7766,3972,93,1
7767,3972,94,3
7768,3972,111,-2
7769,3972,134,1
7770,3973,11,3
7771,3973,93,3
7772,3973,94,1
7773,3973,111,-2
7774,3973,134,1
7775,3974,93,2
7776,3974,94,2
7777,3974,111,-2
7778,3974,134,3
7779,3975,93,3
7780,3975,94,2
7781,3975,111,-2
7782,3975,134,2
7783,3976,93,1
7784,3976,94,2
7785,3976,111,-2
7786,3976,134,3
7787,3977,11,2
7788,3977,93,1
7789,3977,94,3
7790,3977,111,-2
7791,3977,134,1
7792,3978,11,3
7793,3978,93,3
7794,3978,94,1
7795,3978,111,-2
7796,3978,134,1
7797,3979,93,2
7798,3979,94,2
7799,3979,111,-2
7800,3979,134,3
7801,3980,17,2
7802,3980,40,1
7803,3980,93,2
7804,3980,111,-1
7805,3981,17,2
7806,3981,40,1
7807,3981,79,2
7808,3981,93,4
7809,3981,111,-3
7810,3982,40,3
7811,3982,79,6
7812,3982,93,2
7813,3982,111,-1
7814,3983,40,5
7815,3983,79,4
7816,3983,93,1
7817,3983,111,-2
7818,3984,40,5
7819,3984,79,3
7820,3984,93,1
7821,3984,111,-2
7822,3985,17,2
7823,3985,40,1
7824,3985,93,3
7825,3985,111,-1
7826,3986,17,2
7827,3986,40,1
7828,3986,79,3
7829,3986,93,4
7830,3986,111,-2
7831,3987,40,3
7832,3987,79,6
7833,3987,93,1
7834,3987,111,-1
7835,3988,40,5
7836,3988,79,3
7837,3988,93,1
7838,3988,111,-2
7839,3989,40,5
7840,3989,79,3
7841,3989,93,1
7842,3989,111,-2
7843,3990,46,3
7844,3990,79,3
7845,3990,101,1
7846,3990,125,-1
7847,3991,46,2
7848,3991,79,4
7849,3991,101,4
7850,3991,125,-1
7851,3992,46,1
7852,3992,51,3
7853,3992,79,5
7854,3992,101,2
7855,3992,125,-1
7856,3993,46,3
7857,3993,79,2
7858,3993,101,4
7859,3993,125,-1
7860,3994,46,3
7861,3994,79,1
7862,3994,101,4
7863,3994,125,-1
7864,3995,46,2
7865,3995,79,3
7866,3995,101,2
7867,3995,125,-1
7868,3996,46,3
7869,3996,79,4
7870,3996,101,3
7871,3996,125,-1
7872,3997,46,1
7873,3997,51,3
7874,3997,79,5
7875,3997,101,2
7876,3997,125,-1
7877,3998,46,3
7878,3998,79,2
7879,3998,101,4
7880,3998,125,-1
7881,3999,46,3
7882,3999,79,1
7883,3999,101,4
7884,3999,125,-1
7885,4000,19,2
7886,4000,31,3
7887,4000,91,4
7888,4000,119,-2
7889,4000,121,2
7890,4001,31,4
7891,4001,91,2
7892,4001,119,-2
7893,4001,121,2
7894,4002,31,4
7895,4002,91,2
7896,4002,119,-1
7897,4002,121,1
7898,4003,19,2
7899,4003,31,3
7900,4003,119,-2
7901,4003,121,3
7902,4004,1,1
7903,4005,31,3
7904,4005,57,2
7905,4005,91,4
7906,4005,119,-2
7907,4005,121,2
7908,4006,31,4
7909,4006,91,2
7910,4006,119,-2
7911,4006,121,2
7912,4007,31,4
7913,4007,91,2
7914,4007,119,-1
7915,4007,121,1
7916,4008,31,3
7917,4008,57,2
7918,4008,119,-2
7919,4008,121,3
7920,4009,1,1
7921,4010,31,1
7922,4010,85,3
7923,4010,86,-2
7924,4010,97,5
7925,4011,31,4
7926,4011,85,5
7927,4011,97,2
7928,4012,31,4
7929,4012,85,1
7930,4012,86,-3
7931,4012,97,2
7932,4013,31,4
7933,4013,41,-2
7934,4013,49,3
7935,4013,85,2
7936,4013,97,1
7937,4014,31,4
7938,4014,41,-2
7939,4014,49,2
7940,4014,85,3
7941,4015,31,2
7942,4015,85,4
7943,4015,86,-2
7944,4015,97,5
7945,4016,31,4
7946,4016,85,5
7947,4016,97,2
7948,4017,31,4
7949,4017,85,1
7950,4017,86,-3
7951,4017,97,2
7952,4018,31,4
7953,4018,41,-2
7954,4018,49,3
7955,4018,85,2
7956,4018,97,1
7957,4019,31,4
7958,4019,41,-2
7959,4019,49,2
7960,4019,85,3
7961,4020,37,3
7962,4020,49,3
7963,4020,79,3
7964,4020,86,-2
7965,4021,37,3
7966,4021,41,-2
7967,4021,49,3
7968,4021,79,1
7969,4022,37,4
7970,4022,41,-1
7971,4022,49,2
7972,4022,79,1
7973,4023,37,2
7974,4023,49,2
7975,4023,79,3
7976,4023,86,-2
7977,4024,20,3
7978,4024,37,3
7979,4024,79,2
7980,4024,86,-2
7981,4025,37,4
7982,4025,49,3
7983,4025,79,4
7984,4025,86,-2
7985,4026,37,3
7986,4026,41,-2
7987,4026,49,3
7988,4026,79,1
7989,4027,37,4
7990,4027,41,-1
7991,4027,49,2
7992,4027,79,1
7993,4028,37,1
7994,4028,49,2
7995,4028,79,3
7996,4028,86,-2
7997,4029,24,3
7998,4029,37,3
7999,4029,79,2
8000,4029,86,-2
8001,4030,21,3
8002,4030,52,2
8003,4030,102,3
8004,4030,114,-2
8005,4030,122,2
8006,4031,19,2
8007,4031,52,1
8008,4031,102,3
8009,4031,114,-2
8010,4031,122,2
8011,4032,21,4
8012,4032,52,3
8013,4032,102,3
8014,4032,114,-2
8015,4032,122,1
8016,4033,21,1
8017,4033,52,3
8018,4033,102,4
8019,4033,114,-2
8020,4033,122,2
8021,4034,21,2
8022,4034,52,1
8023,4034,102,2
8024,4034,114,-2
8025,4034,122,3
8026,4035,52,3
8027,4035,54,3
8028,4035,102,4
8029,4035,114,-2
8030,4035,122,3
8031,4036,52,1
8032,4036,57,2
8033,4036,102,3
8034,4036,114,-2
8035,4036,122,2
8036,4037,52,3
8037,4037,54,4
8038,4037,102,3
8039,4037,114,-2
8040,4037,122,1
8041,4038,52,2
8042,4038,54,1
8043,4038,102,3
8044,4038,114,-2
8045,4038,122,2
8046,4039,52,1
8047,4039,54,2
8048,4039,102,2
8049,4039,114,-2
8050,4039,122,2
8051,4040,43,3
8052,4040,50,2
8053,4040,106,2
8054,4040,118,2
8055,4040,119,-2
8056,4041,43,3
8057,4041,50,2
8058,4041,106,1
8059,4041,118,2
8060,4041,119,-2
8061,4042,43,3
8062,4042,50,3
8063,4042,106,3
8064,4042,118,2
8065,4042,119,-2
8066,4043,43,4
8067,4043,50,3
8068,4043,106,3
8069,4043,118,2
8070,4043,119,-2
8071,4044,7,2
8072,4044,43,2
8073,4044,106,1
8074,4044,118,2
8075,4044,119,-2
8076,4045,50,4
8077,4045,58,2
8078,4045,106,2
8079,4045,118,2
8080,4045,119,-2
8081,4046,50,3
8082,4046,58,2
8083,4046,106,1
8084,4046,118,2
8085,4046,119,-2
8086,4047,50,3
8087,4047,58,2
8088,4047,106,3
8089,4047,118,2
8090,4047,119,-2
8091,4048,7,3
8092,4048,58,3
8093,4048,106,3
8094,4048,118,2
8095,4048,119,-2
8096,4049,7,2
8097,4049,58,1
8098,4049,106,1
8099,4049,118,2
8100,4049,119,-2
8101,4050,63,2
8102,4050,88,-3
8103,4050,92,2
8104,4050,94,2
8105,4050,95,2
8106,4051,63,4
8107,4051,88,-2
8108,4051,92,2
8109,4051,94,3
8110,4051,95,2
8111,4052,63,4
8112,4052,92,3
8113,4052,94,3
8114,4052,95,1
8115,4053,17,2
8116,4053,92,1
8117,4053,94,4
8118,4053,95,2
8119,4054,88,-1
8120,4054,92,2
8121,4054,94,3
8122,4054,95,3
8123,4055,63,2
8124,4055,88,-3
8125,4055,92,2
8126,4055,94,2
8127,4055,95,2
8128,4056,63,4
8129,4056,88,-2
8130,4056,92,2
8131,4056,94,2
8132,4056,95,2
8133,4057,63,4
8134,4057,92,3
8135,4057,94,4
8136,4057,95,1
8137,4058,17,2
8138,4058,92,1
8139,4058,94,4
8140,4058,95,2
8141,4059,88,-1
8142,4059,92,2
8143,4059,94,3
8144,4059,95,3
8145,4060,31,3
8146,4060,43,4
8147,4060,44,1
8148,4060,99,2
8149,4060,114,-2
8150,4061,31,1
8151,4061,43,3
8152,4061,44,2
8153,4061,99,3
8154,4061,114,-2
8155,4062,31,4
8156,4062,43,2
8157,4062,44,1
8158,4062,99,1
8159,4062,114,-2
8160,4063,31,3
8161,4063,43,4
8162,4063,99,2
8163,4063,114,-2
8164,4064,31,4
8165,4064,43,2
8166,4064,99,2
8167,4064,114,-2
8168,4065,31,3
8169,4065,44,1
8170,4065,78,2
8171,4065,99,2
8172,4065,114,-2
8173,4066,31,1
8174,4066,44,2
8175,4066,78,3
8176,4066,99,3
8177,4066,114,-2
8178,4067,31,4
8179,4067,44,1
8180,4067,78,5
8181,4067,99,1
8182,4067,114,-2
8183,4068,31,3
8184,4068,78,3
8185,4068,99,2
8186,4068,114,-2
8187,4069,31,4
8188,4069,78,2
8189,4069,99,2
8190,4069,114,-2
8191,4070,18,2
8192,4070,37,3
8193,4070,102,4
8194,4070,111,-2
8195,4071,18,2
8196,4071,37,3
8197,4071,102,2
8198,4071,111,-2
8199,4072,37,5
8200,4072,51,3
8201,4072,102,3
8202,4072,111,-2
8203,4073,37,3
8204,4073,51,1
8205,4073,102,4
8206,4073,111,-2
8207,4074,37,1
8208,4074,102,2
8209,4074,111,-2
8210,4075,23,2
8211,4075,37,3
8212,4075,102,4
8213,4075,111,-2
8214,4076,23,2
8215,4076,37,3
8216,4076,102,2
8217,4076,111,-2
8218,4077,37,5
8219,4077,51,3
8220,4077,102,3
8221,4077,111,-2
8222,4078,37,3
8223,4078,51,1
8224,4078,102,4
8225,4078,111,-2
8226,4079,37,1
8227,4079,102,2
8228,4079,111,-2
8229,4080,21,3
8230,4080,52,1
8231,4080,81,-1
8232,4080,102,3
8233,4081,21,1
8234,4081,52,1
8235,4081,81,-2
8236,4081,102,2
8237,4082,17,1
8238,4082,21,2
8239,4082,52,3
8240,4082,81,-2
8241,4082,102,3
8242,4083,17,2
8243,4083,21,1
8244,4083,52,2
8245,4083,81,-3
8246,4083,102,2
8247,4084,19,3
8248,4084,21,3
8249,4084,52,3
8250,4084,81,-2
8251,4084,102,5
8252,4085,22,4
8253,4085,52,2
8254,4085,57,2
8255,4085,59,3
8256,4085,81,-1
8257,4086,22,2
8258,4086,52,1
8259,4086,57,2
8260,4086,59,1
8261,4086,81,-2
8262,4087,22,3
8263,4087,52,3
8264,4087,59,2
8265,4087,81,-2
8266,4088,22,2
8267,4088,52,1
8268,4088,59,1
8269,4088,81,-3
8270,4089,17,3
8271,4089,22,4
8272,4089,52,3
8273,4089,59,3
8274,4089,81,-2
8275,4090,39,2
8276,4090,82,3
8277,4090,99,3
8278,4090,100,-2
8279,4091,39,3
8280,4091,82,1
8281,4091,99,2
8282,4091,100,-4
8283,4092,39,3
8284,4092,82,4
8285,4092,99,2
8286,4092,100,-2
8287,4093,39,3
8288,4093,82,4
8289,4093,99,5
8290,4093,100,-2
8291,4094,39,4
8292,4094,82,3
8293,4094,99,3
8294,4094,100,-2
8295,4095,39,3
8296,4095,82,3
8297,4095,99,4
8298,4095,100,-2
8299,4096,39,3
8300,4096,82,1
8301,4096,99,2
8302,4096,100,-4
8303,4097,39,2
8304,4097,82,5
8305,4097,99,2
8306,4097,100,-2
8307,4098,39,4
8308,4098,82,4
8309,4098,99,4
8310,4098,100,-2
8311,4099,39,3
8312,4099,82,2
8313,4099,99,3
8314,4099,100,-2
8315,4100,17,2
8316,4100,42,4
8317,4100,43,2
8318,4100,46,-2
8319,4100,79,5
8320,4101,18,3
8321,4101,42,2
8322,4101,43,1
8323,4101,46,-2
8324,4101,79,4
8325,4102,42,2
8326,4102,43,3
8327,4102,46,-2
8328,4102,79,2
8329,4103,17,1
8330,4103,43,3
8331,4103,46,-2
8332,4103,79,2
8333,4104,42,2
8334,4104,43,2
8335,4104,46,-2
8336,4104,79,3
8337,4105,46,-2
8338,4105,58,4
8339,4105,78,2
8340,4105,79,5
8341,4106,46,-2
8342,4106,57,2
8343,4106,58,2
8344,4106,78,1
8345,4106,79,4
8346,4107,46,-2
8347,4107,58,2
8348,4107,78,3
8349,4107,79,2
8350,4108,29,3
8351,4108,46,-2
8352,4108,78,2
8353,4108,79,2
8354,4109,46,-2
8355,4109,57,1
8356,4109,58,2
8357,4109,78,2
8358,4109,79,3
8359,4110,36,2
8360,4110,49,2
8361,4110,106,3
8362,4110,116,3
8363,4111,36,4
8364,4111,49,2
8365,4111,106,3
8366,4111,116,1
8367,4112,36,3
8368,4112,49,2
8369,4112,106,2
8370,4112,116,3
8371,4113,36,3
8372,4113,49,1
8373,4113,106,1
8374,4113,116,2
8375,4114,36,3
8376,4114,49,3
8377,4114,106,1
8378,4114,116,1
8379,4115,36,3
8380,4115,49,2
8381,4115,106,3
8382,4115,116,3
8383,4116,36,4
8384,4116,49,2
8385,4116,106,3
8386,4116,116,1
8387,4117,36,3
8388,4117,49,2
8389,4117,106,2
8390,4117,116,3
8391,4118,36,3
8392,4118,49,1
8393,4118,106,1
8394,4118,116,2
8395,4119,36,2
8396,4119,49,3
8397,4119,106,1
8398,4119,116,1
8399,4120,40,2
8400,4120,80,4
8401,4120,139,3
8402,4121,40,4
8403,4121,80,1
8404,4121,139,3
8405,4122,40,4
8406,4122,80,4
8407,4122,139,2
8408,4123,40,5
8409,4123,80,4
8410,4123,139,2
8411,4124,40,3
8412,4124,80,4
8413,4124,139,3
8414,4125,40,3
8415,4125,80,1
8416,4125,139,3
8417,4126,40,4
8418,4126,80,4
8419,4126,139,2
8420,4127,40,4
8421,4127,80,4
8422,4127,139,2
8423,4128,33,3
8424,4128,39,2
8425,4128,48,2
8426,4128,107,-2
8427,4129,33,3
8428,4129,39,3
8429,4129,48,2
8430,4129,107,-2
8431,4130,33,3
8432,4130,39,3
8433,4130,48,2
8434,4130,107,-2
8435,4131,33,3
8436,4131,39,3
8437,4131,48,2
8438,4131,107,-2
8439,4132,33,3
8440,4132,39,4
8441,4132,48,2
8442,4132,107,-2
8443,4133,33,3
8444,4133,39,3
8445,4133,48,2
8446,4133,107,-2
8447,4134,33,3
8448,4134,39,3
8449,4134,48,2
8450,4134,107,-2
8451,4135,33,3
8452,4135,39,3
8453,4135,48,2
8454,4135,107,-2
8455,4136,33,3
8456,4136,39,3
8457,4136,48,2
8458,4136,107,-2
8459,4137,33,3
8460,4137,39,3
8461,4137,48,2
8462,4137,107,-2
8463,4138,33,3
8464,4138,39,2
8465,4138,48,2
8466,4138,107,-2
8467,4139,33,3
8468,4139,39,3
8469,4139,48,2
8470,4139,107,-2
8471,4140,33,3
8472,4140,39,3
8473,4140,48,2
8474,4140,107,-2
8475,4141,33,3
8476,4141,39,3
8477,4141,48,2
8478,4141,107,-2
8479,4142,33,3
8480,4142,39,4
8481,4142,48,2
8482,4142,107,-2
8483,4143,33,3
8484,4143,39,3
8485,4143,48,2
8486,4143,107,-2
8487,4144,33,3
8488,4144,39,3
8489,4144,48,2
8490,4144,107,-2
8491,4145,33,3
8492,4145,39,3
8493,4145,48,2
8494,4145,107,-2
8495,4146,33,3
8496,4146,39,3
8497,4146,48,2
8498,4146,107,-2
8499,4147,33,3
8500,4147,39,3
8501,4147,48,2
8502,4147,107,-2
8503,4148,18,2
8504,4148,41,3
8505,4148,83,2
8506,4148,113,-3
8507,4148,117,2
8508,4149,17,2
8509,4149,41,3
8510,4149,83,4
8511,4149,113,-1
8512,4149,117,3
8513,4150,17,1
8514,4150,41,1
8515,4150,83,4
8516,4150,113,-3
8517,4151,17,2
8518,4151,41,3
8519,4151,83,3
8520,4151,113,-2
8521,4151,117,2
8522,4152,41,5
8523,4152,83,2
8524,4152,113,-1
8525,4152,117,3
8526,4153,24,2
8527,4153,41,3
8528,4153,83,2
8529,4153,113,-3
8530,4153,117,2
8531,4154,17,2
8532,4154,41,3
8533,4154,83,4
8534,4154,113,-1
8535,4154,117,3
8536,4155,17,1
8537,4155,41,1
8538,4155,83,4
8539,4155,113,-3
8540,4156,17,2
8541,4156,41,3
8542,4156,83,3
8543,4156,113,-2
8544,4156,117,2
8545,4157,41,5
8546,4157,83,2
8547,4157,113,-1
8548,4157,117,3
8549,4158,18,2
8550,4158,41,3
8551,4158,83,2
8552,4158,113,-3
8553,4158,117,2
8554,4159,17,2
8555,4159,41,3
8556,4159,83,4
8557,4159,113,-1
8558,4159,117,3
8559,4160,17,1
8560,4160,41,1
8561,4160,83,4
8562,4160,113,-3
8563,4161,17,2
8564,4161,41,3
8565,4161,83,3
8566,4161,113,-2
8567,4161,117,2
8568,4162,41,5
8569,4162,83,2
8570,4162,113,-1
8571,4162,117,3
8572,4163,24,2
8573,4163,41,3
8574,4163,83,2
8575,4163,113,-3
8576,4163,117,2
8577,4164,17,2
8578,4164,41,3
8579,4164,83,4
8580,4164,113,-1
8581,4164,117,3
8582,4165,17,1
8583,4165,41,1
8584,4165,83,4
8585,4165,113,-3
8586,4166,17,2
8587,4166,41,3
8588,4166,83,3
8589,4166,113,-2
8590,4166,117,2
8591,4167,41,5
8592,4167,83,2
8593,4167,113,-1
8594,4167,117,3
8595,4168,33,-2
8596,4168,35,2
8597,4168,38,2
8598,4168,91,2
8599,4168,113,4
8600,4169,33,-2
8601,4169,35,1
8602,4169,38,3
8603,4169,91,1
8604,4169,113,2
8605,4170,33,-2
8606,4170,38,4
8607,4170,91,5
8608,4170,113,2
8609,4171,33,-2
8610,4171,35,3
8611,4171,38,3
8612,4171,113,2
8613,4172,33,-2
8614,4172,35,1
8615,4172,38,3
8616,4172,91,2
8617,4172,113,2
8618,4173,33,-2
8619,4173,35,2
8620,4173,91,2
8621,4173,94,4
8622,4173,113,2
8623,4174,33,-2
8624,4174,35,1
8625,4174,91,1
8626,4174,94,3
8627,4174,113,2
8628,4175,33,-2
8629,4175,91,5
8630,4175,94,3
8631,4175,113,2
8632,4176,33,-2
8633,4176,35,3
8634,4176,94,3
8635,4176,113,2
8636,4177,33,-2
8637,4177,35,1
8638,4177,91,2
8639,4177,94,2
8640,4177,113,2
8641,4178,33,-2
8642,4178,35,2
8643,4178,38,2
8644,4178,91,2
8645,4178,113,4
8646,4179,33,-2
8647,4179,35,1
8648,4179,38,3
8649,4179,91,1
8650,4179,113,2
8651,4180,33,-2
8652,4180,38,4
8653,4180,91,5
8654,4180,113,2
8655,4181,33,-2
8656,4181,35,3
8657,4181,38,3
8658,4181,113,2
8659,4182,33,-2
8660,4182,35,1
8661,4182,38,3
8662,4182,91,2
8663,4182,113,2
8664,4183,33,-2
8665,4183,35,2
8666,4183,91,2
8667,4183,94,4
8668,4183,113,2
8669,4184,33,-2
8670,4184,35,1
8671,4184,91,1
8672,4184,94,3
8673,4184,113,2
8674,4185,33,-2
8675,4185,91,5
8676,4185,94,3
8677,4185,113,2
8678,4186,33,-2
8679,4186,35,3
8680,4186,94,3
8681,4186,113,2
8682,4187,33,-2
8683,4187,35,1
8684,4187,91,2
8685,4187,94,2
8686,4187,113,2
8687,4188,45,-3
8688,4188,99,2
8689,4188,135,2
8690,4188,137,3
8691,4189,45,-2
8692,4189,99,3
8693,4189,135,4
8694,4189,137,1
8695,4190,45,-4
8696,4190,99,4
8697,4190,135,1
8698,4190,137,4
8699,4191,45,-3
8700,4191,99,3
8701,4191,135,1
8702,4191,137,1
8703,4192,45,-2
8704,4192,99,3
8705,4192,135,2
8706,4192,137,1
8707,4193,22,-3
8708,4193,23,4
8709,4193,58,4
8710,4193,99,2
8711,4194,22,-4
8712,4194,23,1
8713,4194,99,3
8714,4194,135,4
8715,4195,22,-3
8716,4195,23,4
8717,4195,58,3
8718,4195,99,4
8719,4195,135,3
8720,4196,22,-3
8721,4196,23,1
8722,4196,58,3
8723,4196,99,3
8724,4197,22,-2
8725,4197,23,3
8726,4197,99,3
8727,4197,135,3
8728,4198,34,1
8729,4198,37,1
8730,4198,40,-4
8731,4198,51,2
8732,4198,131,3
8733,4199,34,1
8734,4199,37,1
8735,4199,40,-1
8736,4199,51,1
8737,4199,131,3
8738,4200,34,3
8739,4200,37,3
8740,4200,40,-4
8741,4200,51,3
8742,4200,131,1
8743,4201,34,2
8744,4201,37,2
8745,4201,40,-4
8746,4201,51,2
8747,4201,131,1
8748,4202,34,3
8749,4202,37,1
8750,4202,40,-2
8751,4202,51,2
8752,4202,131,2
8753,4203,34,2
8754,4203,37,1
8755,4203,40,-4
8756,4203,51,2
8757,4203,131,3
8758,4204,34,1
8759,4204,37,1
8760,4204,40,-1
8761,4204,51,1
8762,4204,131,3
8763,4205,34,3
8764,4205,37,3
8765,4205,40,-4
8766,4205,51,3
8767,4205,131,1
8768,4206,34,1
8769,4206,37,2
8770,4206,40,-4
8771,4206,51,2
8772,4206,131,1
8773,4207,34,3
8774,4207,37,1
8775,4207,40,-2
8776,4207,51,2
8777,4207,131,2
8778,4208,31,4
8779,4208,79,3
8780,4208,93,-2
8781,4209,31,4
8782,4209,79,2
8783,4209,93,-2
8784,4210,31,5
8785,4210,79,3
8786,4210,93,-2
8787,4211,31,2
8788,4211,79,4
8789,4211,93,-2
8790,4212,2,3
8791,4212,31,3
8792,4212,79,3
8793,4212,93,-2
8794,4213,31,5
8795,4213,79,3
8796,4213,93,-2
8797,4214,31,4
8798,4214,79,2
8799,4214,93,-2
8800,4215,31,4
8801,4215,79,4
8802,4215,93,-2
8803,4216,31,2
8804,4216,79,3
8805,4216,93,-2
8806,4217,3,3
8807,4217,31,3
8808,4217,79,3
8809,4217,93,-2
8810,4218,37,2
8811,4218,40,-3
8812,4218,41,2
8813,4218,130,2
8814,4219,37,4
8815,4219,40,-3
8816,4219,41,3
8817,4219,130,1
8818,4220,37,6
8819,4220,40,-2
8820,4220,41,1
8821,4220,42,2
8822,4220,130,2
8823,4221,37,4
8824,4221,40,-2
8825,4221,41,3
8826,4221,130,3
8827,4222,37,4
8828,4222,40,-2
8829,4222,41,4
8830,4222,42,4
8831,4222,130,2
8832,4223,37,2
8833,4223,40,-3
8834,4223,41,3
8835,4223,130,2
8836,4224,37,4
8837,4224,40,-3
8838,4224,41,3
8839,4224,130,1
8840,4225,37,6
8841,4225,40,-2
8842,4225,41,2
8843,4225,58,2
8844,4225,130,1
8845,4226,37,4
8846,4226,40,-2
8847,4226,41,2
8848,4226,130,3
8849,4227,37,4
8850,4227,40,-2
8851,4227,41,3
8852,4227,58,4
8853,4227,130,3
